id;name;lat;lon;category;subcategory;wheelchair;source
osm:node_2635454787;ParcoBici;45.5875851;9.2673319;amenity;bicycle_repair_station;;osm_node
osm:node_2635454818;Ravanelli Agostino;45.5878219;9.26679;shop;bakery;;osm_node
osm:node_2635454833;Lavasmacchia;45.5878714;9.2666829;shop;laundry;;osm_node
osm:node_2635454847;Modetia carta;45.5877284;9.2670039;shop;antiques;;osm_node
osm:node_2635491177;Ristorante Felicità;45.5879466;9.2660371;amenity;restaurant;;osm_node
osm:node_2635517204;Brianza Tende;45.5888984;9.2657602;shop;curtain;;osm_node
osm:node_2635517244;Caffetteria Relax;45.5886467;9.2662445;amenity;cafe;;osm_node
osm:node_2635554494;Pescheria Ocean Food;45.5889642;9.2666033;shop;seafood;;osm_node
osm:node_2635564769;Monza Car;45.5896219;9.2670612;shop;car_repair;;osm_node
osm:node_2635610783;Autoscuola Formula 1;45.5905252;9.2674337;amenity;driving_school;;osm_node
osm:node_2635610819;Cafè La Maison;45.5890772;9.2689159;amenity;cafe;;osm_node
osm:node_2635610867;Caddy's;45.5903963;9.2675661;shop;chemist;;osm_node
osm:node_2635610916;Luca;45.5897143;9.2679666;shop;hairdresser;;osm_node
osm:node_2635610960;Matheria Preziosi Dettagli;45.5898019;9.2678879;shop;jewelry;;osm_node
osm:node_2635610983;Mister Michetta;45.5896708;9.2682832;shop;bakery;;osm_node
osm:node_2635611292;Pizzeria Tekkà;45.5904576;9.2675071;amenity;restaurant;;osm_node
osm:node_2635611329;Wine Bar San Biagio;45.5897456;9.268217;amenity;bar;;osm_node
osm:node_2641380004;Basico Srl;45.5876751;9.2723795;amenity;post_office;;osm_node
osm:node_2641380028;Sementi Bambin;45.5879088;9.2728295;shop;garden_centre;;osm_node
osm:node_2641404861;Acconciature Piero;45.5907346;9.2672735;shop;hairdresser;;osm_node
osm:node_2641404862;Bar Volta;45.5911251;9.2669946;amenity;cafe;;osm_node
osm:node_2641404863;Charme;45.5906059;9.267041;shop;hairdresser;;osm_node
osm:node_2641404864;Cicli di Lorenzo;45.5906806;9.2669814;shop;bicycle;;osm_node
osm:node_2641424590;Roger;45.5891941;9.2661475;amenity;restaurant;;osm_node
osm:node_2641424591;Baby Stockeria;45.5891092;9.2659331;shop;clothes;;osm_node
osm:node_2641462755;Asilo Nido San Biagio;45.5885454;9.2652639;amenity;kindergarten;;osm_node
osm:node_2641462769;Caprotti;45.5883653;9.2651158;shop;bed;;osm_node
osm:node_2641462785;Maggiore;45.5875146;9.2658399;amenity;car_rental;;osm_node
osm:node_2641462837;Lavanderia Manzoni;45.5883133;9.2652583;shop;laundry;;osm_node
osm:node_2641462846;Palestra Oratorio di San Biagio;45.5884574;9.2654783;leisure;sports_centre;;osm_node
osm:node_2641462865;Scuola Materna Maria Bambina;45.588335;9.2657075;amenity;kindergarten;;osm_node
osm:node_2641473783;Fior di Montagna;45.5847675;9.2886507;leisure;club;;osm_node
osm:node_2641501119;Bar Amati;45.5827219;9.2908438;amenity;cafe;limited;osm_node
osm:node_2641501120;Le Donne di Lù;45.5828467;9.2914629;shop;hairdresser;limited;osm_node
osm:node_2641504945;Prix;45.5741448;9.2836543;shop;supermarket;;osm_node
osm:node_2647926493;Fit Active;45.5651793;9.2689222;leisure;fitness_centre;;osm_node
osm:node_2647932501;IN's Mercato;45.5808855;9.2947207;shop;supermarket;;osm_node
osm:node_2661467201;Revolution;45.5826153;9.2748041;shop;hairdresser;;osm_node
osm:node_2661491807;Madonna del Buon Consiglio;45.5813829;9.2715922;historic;wayside_shrine;;osm_node
osm:node_2667658828;Acqua Sapiens;45.5777636;9.2669379;shop;laundry;;osm_node
osm:node_2667658848;Le Spa Berbère;45.5770885;9.2671259;shop;beauty;;osm_node
osm:node_2667658864;Farmachl San Carlo;45.5762299;9.2657584;amenity;pharmacy;;osm_node
osm:node_2682416476;Il cortiletto;45.5826527;9.2742673;craft;handicraft;;osm_node
osm:node_2682464731;Narcisa;45.5859983;9.2742721;shop;clothes;;osm_node
osm:node_2682543356;Civico 13;45.5843088;9.2713508;shop;wine;;osm_node
osm:node_2692182668;Quinto Quarto;45.5859026;9.2620718;amenity;restaurant;;osm_node
osm:node_2694680336;Spazio Bimbo;45.5805614;9.2816838;amenity;kindergarten;;osm_node
osm:node_2694700570;Autofficina Rampa;45.5787322;9.2795902;shop;car_repair;;osm_node
osm:node_2694708263;Abitando Interior Design;45.577737;9.2780535;shop;furniture;;osm_node
osm:node_2694708281;Ironfit;45.5777379;9.2774841;leisure;fitness_centre;;osm_node
osm:node_2694714985;Centro Dentistico Primo;45.5806514;9.2727817;amenity;dentist;;osm_node
osm:node_2694735185;Foolbite;45.5812808;9.2762601;office;advertising_agency;;osm_node
osm:node_2697111768;Casa della Pelle;45.5775837;9.2490686;shop;clothes;;osm_node
osm:node_2704557765;Taosystem;45.5803212;9.2633451;shop;beauty;;osm_node
osm:node_2704583193;Nuove Idee Arredamenti;45.5805743;9.264303;shop;interior_decoration;;osm_node
osm:node_2704583217;Palestra Renbukai K1;45.5809631;9.2636343;leisure;fitness_centre;yes;osm_node
osm:node_2704609652;Autofficina Spazioso Antonio;45.5794435;9.2665467;shop;car_repair;;osm_node
osm:node_2704609662;Il Forno di Monza;45.5809503;9.2663625;shop;bakery;;osm_node
osm:node_2704644301;La Cattolica;45.5790118;9.2722178;office;insurance;;osm_node
osm:node_2716961981;Dot Store;45.5825943;9.2791185;shop;copyshop;;osm_node
osm:node_2716961982;Stilo;45.583261;9.2745938;shop;gift;;osm_node
osm:node_2716961985;Aldo Coppola;45.5835949;9.2747626;shop;hairdresser;;osm_node
osm:node_2716961986;Stefano;45.5844095;9.280279;shop;hairdresser;;osm_node
osm:node_2716961987;Victory54;45.5856095;9.2804733;amenity;restaurant;;osm_node
osm:node_2716970952;Parcheggio Hotel Royal Falcone;45.5795864;9.273221;amenity;parking;;osm_node
osm:node_2716976245;Duomo Parking;45.5812874;9.2780498;amenity;parking;;osm_node
osm:node_2717079685;Bar Magic;45.5906256;9.284315;amenity;cafe;;osm_node
osm:node_2731583210;Travel Advisor;45.5853448;9.273693;amenity;money_transfer;;osm_node
osm:node_2731583264;Nessuno è solo;45.5853899;9.2736909;office;quango;;osm_node
osm:node_2731624377;modœtia;45.5859025;9.2749902;shop;fashion_accessories;limited;osm_node
osm:node_2731668948;I Gioielli di Briciola;45.5857643;9.273154;shop;jewelry;;osm_node
osm:node_2731669002;Trend;45.585092;9.2754807;shop;clothes;;osm_node
osm:node_2731674912;Gelaterie Barbera;45.5854851;9.2740472;amenity;ice_cream;;osm_node
osm:node_2731697712;La rinnovatrice calzoleria dal 1928;45.5815407;9.2739769;craft;shoemaker;no;osm_node
osm:node_2731885171;Remake;45.5842402;9.2760739;craft;tailor;;osm_node
osm:node_2731925412;Frutta e verdura Edoardo;45.5838224;9.2795124;shop;greengrocer;;osm_node
osm:node_2748308883;Ali;45.5805692;9.2729117;shop;hairdresser;;osm_node
osm:node_2748308898;Centro Ottico Rizzo;45.5856543;9.2755086;shop;optician;no;osm_node
osm:node_2748344076;W&H IT Tech;45.5853257;9.275539;shop;repair;no;osm_node
osm:node_2748344115;Poke House;45.5852617;9.2755276;amenity;fast_food;;osm_node
osm:node_2748374944;Crema & Cioccolato;45.5846647;9.2775305;amenity;ice_cream;;osm_node
osm:node_2748375047;Elena Professional;45.582407;9.2796496;shop;chemist;;osm_node
osm:node_2748375059;Lavanderia Adriana;45.5823987;9.2796981;shop;laundry;;osm_node
osm:node_2748375068;Elma professional;45.5823747;9.2798128;shop;hairdresser_supply;;osm_node
osm:node_2748451049;Tramezzino.it;45.5837465;9.2829227;amenity;fast_food;;osm_node
osm:node_2748451161;Locanda Bergamotto;45.5837707;9.2827867;amenity;restaurant;;osm_node
osm:node_2748485033;Sanuk;45.5835003;9.2855686;amenity;restaurant;;osm_node
osm:node_2748485185;Parco Bici;45.583551;9.2843214;shop;bicycle;;osm_node
osm:node_2748485303;Qualunquemente;45.5835308;9.2844681;amenity;bar;;osm_node
osm:node_2748485577;Pasticceria Villa Vecchia;45.5838785;9.2827058;shop;pastry;;osm_node
osm:node_2751468221;Korte's Comics;45.5865809;9.2841921;shop;books;;osm_node
osm:node_2751468222;Laghetto Valle dei Sospiri;45.593914;9.2812255;tourism;information;;osm_node
osm:node_2751468223;Mappa dei Percorsi Reali;45.5919046;9.2829508;tourism;information;;osm_node
osm:node_2761813896;Associazione Radioamatori Italiani - Sezione di Monza;45.5767552;9.2686869;leisure;club;;osm_node
osm:node_2761985315;MBNews;45.5907813;9.2912609;office;newspaper;;osm_node
osm:node_2762061076;Xcopy;45.5789019;9.282709;shop;copyshop;;osm_node
osm:node_2762178621;Impresa Galbiati;45.5776029;9.2780977;office;company;;osm_node
osm:node_2762178784;Okeoghene;45.5777691;9.2809696;shop;convenience;;osm_node
osm:node_2762272196;Dance Moves Academy;45.5779301;9.2762374;leisure;dance;;osm_node
osm:node_2762298355;Jhoselyn service;45.5802086;9.2728801;amenity;money_transfer;;osm_node
osm:node_2762324803;Biblioteca Carrobiolo;45.5865543;9.2771166;amenity;library;;osm_node
osm:node_2762368707;Compro Oro;45.5793495;9.2724612;shop;jewelry;;osm_node
osm:node_2762368727;ki point;45.5822401;9.2720519;amenity;post_office;;osm_node
osm:node_2762420985;Mappa degli Itinerari Turistici;45.5828875;9.2770337;tourism;information;;osm_node
osm:node_2762486483;Arengario;45.5843419;9.2751281;tourism;information;;osm_node
osm:node_2762486522;Chiesa del Carrobiolo;45.5870496;9.277156;tourism;information;;osm_node
osm:node_2762486545;Chiesa di San Gerardo al Corpo;45.5861907;9.2814358;tourism;information;;osm_node
osm:node_2762486577;Chiesa di San Maurizio e Santa Margherita;45.5834699;9.2802466;tourism;information;;osm_node
osm:node_2762486615;Chiesa di San Pietro Martire;45.5864311;9.2754416;tourism;information;;osm_node
osm:node_2762486650;Chiesa di Santa Maria Maddalena;45.5816678;9.2741231;tourism;information;;osm_node
osm:node_2762486688;Chiesa di Santa Maria degli Angeli;45.5858523;9.2728889;tourism;information;;osm_node
osm:node_2762486722;Chiesa di Santa Maria in Strada;45.5823413;9.2739527;tourism;information;;osm_node
osm:node_2762486757;Duomo - Basilica di San Giovanni Battista;45.5833789;9.275394;tourism;information;;osm_node
osm:node_2762486816;Mulino Colombo;45.5858269;9.2783976;tourism;information;;osm_node
osm:node_2762486854;Musei Civici di Monza - Ex Casa degli Umiliati;45.5827662;9.2745946;tourism;information;;osm_node
osm:node_2762486925;Museo e Tesoro del Duomo;45.5838941;9.275447;tourism;information;;osm_node
osm:node_2762486964;Oasi di San Gerardo;45.5855055;9.2790113;tourism;information;;osm_node
osm:node_2762487020;Palazzo degli Studi - Ex Chiesa di San Francesco;45.5836476;9.2729078;tourism;information;;osm_node
osm:node_2762487045;Ponte Nuovo;45.5876712;9.2786365;tourism;information;;osm_node
osm:node_2762487155;San Gerardo dei Tintori;45.5854801;9.2790035;historic;wayside_shrine;;osm_node
osm:node_2762487195;Torre Medievale di Via Lambro;45.5839993;9.2767581;tourism;information;;osm_node
osm:node_2762487241;Torretta Viscontea;45.5802294;9.2754119;tourism;information;;osm_node
osm:node_2783488280;Caffè Trieste;45.5853331;9.2730123;amenity;cafe;;osm_node
osm:node_2783488440;Profumeria Meroni;45.585383;9.2729893;shop;perfumery;;osm_node
osm:node_2783488452;Coincasa;45.5836959;9.2710064;shop;interior_decoration;;osm_node
osm:node_2783488471;Just in Case;45.5818776;9.2739906;shop;mobile_phone_accessories;yes;osm_node
osm:node_2783505068;J Nail Wine;45.5842025;9.2704809;shop;beauty;;osm_node
osm:node_2783505199;Riga Brandinali;45.5844276;9.2707004;shop;optician;;osm_node
osm:node_2783505226;Lina T.;45.584204;9.2707732;shop;clothes;;osm_node
osm:node_2783513710;Barberino's;45.5844409;9.2712618;shop;hairdresser;;osm_node
osm:node_2783595922;Foto Zucchi;45.5863236;9.2732543;craft;photographer;;osm_node
osm:node_2783596083;L'Opera;45.5862693;9.2734622;shop;hairdresser;;osm_node
osm:node_2783708915;Mail Box Etc.;45.5863341;9.2706777;amenity;post_office;;osm_node
osm:node_2783708925;Ibici;45.5860662;9.2711448;craft;tailor;;osm_node
osm:node_2783708938;Immagine Donna;45.5860436;9.2711884;shop;hairdresser;;osm_node
osm:node_2783736189;Ago & Svago;45.5865143;9.2700073;craft;tailor;;osm_node
osm:node_2783736190;Il Villaggio Globale;45.5864348;9.2704663;shop;convenience;;osm_node
osm:node_2783736195;Gi Group;45.5863673;9.2700887;office;employment_agency;;osm_node
osm:node_2783736197;Fonitalia;45.5861778;9.270044;shop;hearing_aids;;osm_node
osm:node_2793362875;Adecco;45.584674;9.2819485;office;employment_agency;;osm_node
osm:node_2793362876;Darisal;45.5842456;9.281058;shop;beauty;;osm_node
osm:node_2793362880;Yaya Nails;45.5844132;9.2806115;shop;beauty;;osm_node
osm:node_2793415980;Cappelleria Melegari;45.5842077;9.2799385;shop;clothes;;osm_node
osm:node_2793464004;Élite;45.5880684;9.2758575;shop;hairdresser;;osm_node
osm:node_2793505382;Origine;45.5899389;9.2766315;tourism;artwork;;osm_node
osm:node_2793660015;AGZ;45.5796715;9.2703909;office;advertising_agency;;osm_node
osm:node_2793680764;Amine;45.5800579;9.2723582;shop;hairdresser;;osm_node
osm:node_2800562635;Officina Fratelli Brambilla;45.5893548;9.2874368;shop;car_repair;;osm_node
osm:node_2800562636;Legit;45.5830019;9.2792768;shop;clothes;;osm_node
osm:node_2800562831;Farmacia Alle Grazie;45.5881354;9.2873584;amenity;pharmacy;;osm_node
osm:node_2800562832;La Pelucca;45.5949953;9.2845861;tourism;information;;osm_node
osm:node_2800563144;Gio Tennis;45.5894668;9.2867354;shop;clothes;;osm_node
osm:node_2800563147;Michele Dinardo;45.5880715;9.2870492;shop;hairdresser;;osm_node
osm:node_2800563158;Only Z;45.5852761;9.2838992;shop;shoes;;osm_node
osm:node_2800563159;Orso Bruno;45.5899833;9.2877656;amenity;restaurant;;osm_node
osm:node_2800563161;Romy New Hair;45.5889627;9.2869484;shop;hairdresser;;osm_node
osm:node_2800563162;Solarium Adria;45.5862645;9.2824651;shop;beauty;;osm_node
osm:node_2800563163;Stock House;45.5793225;9.2755322;shop;clothes;;osm_node
osm:node_2818381131;Colmar;45.595953;9.2450143;office;company;;osm_node
osm:node_2829285863;Fedeli Cashmere;45.5765592;9.2716075;office;company;;osm_node
osm:node_2829285864;Mi Perù;45.5774026;9.2724802;amenity;restaurant;;osm_node
osm:node_2829326905;Consorzio Autoscuole Villoresi;45.5781128;9.2696251;amenity;driving_school;;osm_node
osm:node_2829326906;International English;45.5779488;9.2695499;amenity;language_school;;osm_node
osm:node_2858713238;Piazza Orlando;45.5802408;9.2913795;shop;bicycle;;osm_node
osm:node_2858759235;Pozzi Arreda;45.5809702;9.2918074;shop;furniture;;osm_node
osm:node_2858759236;Supermercati Metà;45.5810835;9.2905776;shop;convenience;;osm_node
osm:node_2858764282;Macelleria Polleria;45.580993;9.2915233;shop;butcher;;osm_node
osm:node_2858764283;Caffè della Posta;45.5809829;9.2916266;amenity;cafe;;osm_node
osm:node_2858764284;Emmedental;45.5809799;9.2917141;amenity;dentist;;osm_node
osm:node_2858764285;Fabbrica delle Feste;45.5813033;9.2898218;shop;household;;osm_node
osm:node_2858820623;Ottica-Foto Molteni;45.5795429;9.2940141;shop;optician;;osm_node
osm:node_2858821028;Bar Monza;45.57966;9.2910456;amenity;cafe;;osm_node
osm:node_2858821029;Cartolibreria Lucchiin;45.5795031;9.2910015;shop;stationery;;osm_node
osm:node_2858821030;Costa Salon;45.5795324;9.2897106;shop;beauty;;osm_node
osm:node_2858822167;Acconciature Sonia;45.5795412;9.2940855;shop;hairdresser;;osm_node
osm:node_2858899721;Taglio & Stile;45.5794212;9.2928718;shop;hairdresser;;osm_node
osm:node_2858899726;Ortofrutta Beretta;45.579427;9.292675;shop;greengrocer;;osm_node
osm:node_2876354672;Concordia;45.5838288;9.2667122;shop;deli;;osm_node
osm:node_2876433626;Estetica Lory;45.5842016;9.2659137;shop;beauty;;osm_node
osm:node_2876436179;Luciano Acconciature;45.5848324;9.264168;shop;hairdresser;;osm_node
osm:node_2876436326;Velvet;45.5848808;9.2640499;amenity;bar;;osm_node
osm:node_2876436591;Valentina;45.5836386;9.2656965;shop;clothes;;osm_node
osm:node_2880126310;Mulino a Vino;45.5855798;9.2784883;amenity;restaurant;;osm_node
osm:node_2887084224;Gelateria Il Pingunino;45.5739038;9.2550608;amenity;ice_cream;;osm_node
osm:node_2887097646;Farmacia Romagna;45.5729523;9.25233;amenity;pharmacy;;osm_node
osm:node_2887109088;Bar Romagna;45.5727702;9.2518673;amenity;cafe;;osm_node
osm:node_2887109250;Il Forno Moderno;45.5730691;9.2528335;shop;bakery;;osm_node
osm:node_2887117608;Fort Bragg;45.57266;9.2514417;shop;military_surplus;;osm_node
osm:node_2887118648;Autoscuola Fuori Giri;45.5726442;9.25137;amenity;driving_school;;osm_node
osm:node_2903065393;Pizzeria Sobborghi;45.5815785;9.2862305;amenity;fast_food;;osm_node
osm:node_2903078298;Da Serafino al Mattino;45.5810962;9.2904402;amenity;restaurant;;osm_node
osm:node_2903080207;Studio Associato Grandi & Pellegrini;45.5811271;9.2900729;amenity;dentist;;osm_node
osm:node_2903080878;Erboristeria Alpen;45.5811217;9.2901688;shop;herbalist;;osm_node
osm:node_2903081488;Nobilfoto;45.5811142;9.2902746;shop;optician;;osm_node
osm:node_2903081489;Pelletteria Casiraghi;45.5811366;9.2899913;shop;bag;;osm_node
osm:node_2903081490;Shanghai;45.5811056;9.2903624;shop;hairdresser;;osm_node
osm:node_2903101766;Autofficina Vigevani Carlo;45.5820882;9.2911608;shop;car_repair;yes;osm_node
osm:node_2903104029;Decor Market;45.5812395;9.2907265;shop;doityourself;yes;osm_node
osm:node_2903105103;Studio Danza;45.5817375;9.2908893;leisure;dance;;osm_node
osm:node_2903113228;Acconciature Maschili Enzo;45.5826469;9.2915023;shop;hairdresser;yes;osm_node
osm:node_2903138930;Onoranze Funebri Città di Monza;45.582621;9.2916601;shop;funeral_directors;yes;osm_node
osm:node_2903138931;Osteria La Lira;45.5825628;9.2921;amenity;restaurant;yes;osm_node
osm:node_2903138932;PizzaTime;45.5825217;9.2923886;amenity;fast_food;limited;osm_node
osm:node_2903138933;Tempocasa;45.5825863;9.2919255;office;estate_agent;yes;osm_node
osm:node_2903176695;Madonna del Fornaio;45.580819;9.2933118;historic;wayside_shrine;;osm_node
osm:node_2903176873;Le Golosità del Fornaio;45.5808648;9.293061;shop;bakery;;osm_node
osm:node_2903178466;Tiziano Acconciature Maschili;45.5808767;9.2929146;shop;hairdresser;;osm_node
osm:node_2903215868;Shanghai Mercato;45.5813903;9.2945404;shop;department_store;;osm_node
osm:node_2915596004;Macelleria Parma;45.5870343;9.2684536;shop;butcher;;osm_node
osm:node_2915596846;Lega Nord;45.5854715;9.2805966;office;political_party;;osm_node
osm:node_2915597184;Occhiali24;45.5842537;9.280018;shop;optician;;osm_node
osm:node_2915597384;BSstudio;45.5871187;9.2729127;amenity;clinic;;osm_node
osm:node_2915597399;Parrucchiere Mandu;45.5868363;9.2693567;shop;hairdresser;;osm_node
osm:node_2915810484;Biblioteca del Parco Bruno Di Tommaso;45.6036966;9.2839708;amenity;library;;osm_node
osm:node_2925085899;Casati;45.5882424;9.265417;shop;deli;;osm_node
osm:node_2925112389;Guerra Cosmesi;45.5884087;9.2650102;shop;beauty;;osm_node
osm:node_2925112394;Nuovo Donna;45.5885114;9.2647183;shop;hairdresser;;osm_node
osm:node_2925112395;Ristorante Villa Reale;45.5890131;9.2622548;amenity;restaurant;;osm_node
osm:node_2925112396;Sartoria Smiroldo;45.5884545;9.2648794;craft;tailor;;osm_node
osm:node_2925112397;UIT Viaggi;45.5884913;9.2647773;shop;travel_agency;;osm_node
osm:node_2925113293;Il Tabaccaio;45.5887778;9.2634183;shop;tobacco;;osm_node
osm:node_2925118060;Da Salvatore;45.5888052;9.2638382;amenity;fast_food;;osm_node
osm:node_2925118061;Ferramenta Pazzi;45.588847;9.2636571;shop;hardware;;osm_node
osm:node_2925118066;Parrucchiere Tommaso;45.5890859;9.2625059;shop;hairdresser;;osm_node
osm:node_2925119614;Coffee and Wine;45.5890104;9.2628623;amenity;cafe;;osm_node
osm:node_2925119617;Ortofrutta Monzese;45.5889659;9.2630839;shop;greengrocer;;osm_node
osm:node_2925120713;Il Luculliano;45.5888547;9.2636014;shop;deli;;osm_node
osm:node_2925120716;Osteria Nero Pepe;45.5887326;9.2643179;amenity;restaurant;;osm_node
osm:node_2925120717;Sun Moon;45.5889366;9.2632418;amenity;pub;;osm_node
osm:node_2925123127;Al 37;45.5891832;9.2620664;amenity;cafe;;osm_node
osm:node_2925123128;L'Albero dei Gelati;45.58923;9.261815;amenity;ice_cream;;osm_node
osm:node_2925129080;Centro Fisioterapico Sinthesis;45.5901758;9.2626144;amenity;clinic;;osm_node
